Reference,Order Value,Group
567369,5452.2,0
572045,5459.05,0
540983,5466.5,0
547866,5468.01,0
555279,5468.1,1
574893,5468.8,0
538592,5469.4,1
570101,5470.2,0
544457,5472,1
552255,5472,0
542384,5472,0
580600,5474.28,1
545764,5474.3,1
554368,5474.43,1
560827,5478.65,1
556288,5479.65,1
574746,5480.64,1
563916,5481.2,1
543586,5481.28,1
547224,5485.05,1
547689,5486.25,0
567178,5487.26,1
574086,5488.95,0
560712,5491,1
565144,5491.2,0
557804,5491.2,0
558680,5494.2,1
560934,5494.4,1
553408,5494.72,0
552946,5495.04,1
568717,5496,1
567976,5496.56,1
547053,5497.32,1
572830,5499,0
554057,5499.9,0
546683,5500.74,0
578025,5501.92,0
563328,5503.74,0
545044,5505.96,1
563508,5506.52,1
569238,5509.7,1
545036,5512,1
552055,5512.8,1
541264,5513.74,1
560356,5517.36,1
574953,5517.6,1
574154,5518.03,0
580120,5519.54,1
550998,5520.05,1
565221,5522.4,1
546665,5523.98,1
550194,5525.25,1
563374,5525.44,1
576904,5525.52,0
579899,5526.58,1
545558,5526.6,0
566846,5527.55,1
567939,5527.62,1
538260,5528.25,0
578080,5534.1,1
537387,5534.76,0
575682,5538.48,1
576191,5539.8,0
565796,5541.52,0
563936,5541.85,0
556682,5541.9,0
563615,5542,1
539078,5544,1
562447,5544,0
574332,5544.55,1
563165,5545.28,1
545700,5545.5,1
558964,5546.64,1
567622,5547.3,0
556630,5548.5,0
565462,5550.24,0
581438,5550.28,1
564471,5554.08,0
564066,5555.88,0
560979,5557.68,0
570919,5557.8,0
555496,5558.4,0
564182,5560,0
580909,5560,1
559514,5562.81,0
557040,5562.81,1
562205,5562.99,1
560270,5563.8,1
551389,5563.95,1
550148,5564,0
581469,5568,0
540954,5568.09,0
557063,5568.28,0
556680,5569.08,1
570843,5569.77,0
574284,5573.8,1
539160,5576.68,1
576091,5577.4,1
541854,5577.75,1
550264,5578.2,1
544271,5578.4,0
552531,5578.52,1
579250,5579.86,1
547444,5581.25,1
539415,5583.12,1
569384,5584.08,1
579170,5585.58,0
564044,5585.79,0
559370,5586.15,0
543935,5589.6,1
562783,5589.6,1
542371,5590.54,0
581057,5592.15,0
560604,5594.88,1
575184,5595.4,1
561397,5596.8,1
576516,5599.8,1
553922,5599.86,1
567943,5601.96,0
549101,5604.64,1
553754,5605.2,0
542528,5607,1
557973,5610,1
563822,5611.5,0
538113,5614.5,0
537111,5614.56,1
537673,5615.6,1
565805,5617.2,0
578952,5618.75,0
541015,5619,0
578306,5619,1
578997,5619.9,1
559170,5620.1,0
556670,5622.12,1
546531,5622.24,0
562521,5622.54,0
570516,5623.02,0
547945,5625.33,1
552264,5626.32,0
558619,5630.02,1
554358,5630.4,0
567910,5631.15,1
563210,5634.04,0
557749,5635.62,1
577532,5636.27,0
561099,5638.4,0
568234,5639.02,1
558335,5641.08,0
546158,5642.5,1
544301,5643,1
570227,5643.08,1
553130,5643.33,0
551341,5646.36,1
571017,5646.96,0
578786,5648.75,0
559014,5648.76,0
580960,5649.08,0
545377,5649.44,1
544944,5649.6,1
541571,5651.17,0
551714,5651.2,0
580638,5651.56,0
552465,5652.45,1
579467,5652.74,1
556576,5653.02,1
545153,5655,1
555948,5656.56,0
573364,5656.92,0
557141,5657.26,0
561395,5657.28,0
541664,5660,0
575986,5660.38,1
570024,5663.83,1
573163,5663.85,0
545596,5664.4,1
544466,5664.8,0
538657,5664.96,1
559934,5668.74,1
540701,5668.92,1
571067,5669.18,1
559902,5670.62,1
571895,5671.2,1
568239,5674.16,0
551653,5674.2,0
576351,5674.2,1
564367,5678.2,1
562564,5679.1,1
556302,5680.32,1
579442,5680.4,0
564712,5680.62,1
565312,5680.77,0
537218,5682.04,0
572063,5682.08,1
573365,5682.3,0
562284,5685.6,1
548311,5685.6,0
538108,5689.86,1
551870,5691.84,1
548673,5693.44,1
540169,5694.15,1
546554,5694.52,1
544804,5695.36,1
559204,5697,1
541260,5698,0
560736,5698.1,1
573392,5698.18,0
560695,5699,0
556797,5702.22,0
542126,5702.57,1
562038,5703.31,1
575941,5704.62,0
565513,5704.92,1
538895,5705.4,1
543033,5705.61,1
539490,5708.25,0
580108,5709.6,0
542936,5711.04,1
567159,5711.31,1
558927,5712.36,1
575258,5713.92,1
566923,5714.1,1
571509,5714.55,1
564943,5715,1
560240,5717.76,0
570412,5718.7,0
555635,5719,1
573762,5721.18,1
571044,5721.66,1
568699,5722.6,1
550314,5725.92,1
571511,5726.4,0
554667,5726.64,0
567707,5727.16,0
563900,5728,1
570245,5728.83,1
541995,5733.45,1
564168,5735,1
578480,5740.24,1
559684,5740.8,1
559687,5741.71,1
558338,5741.9,1
574302,5742.5,1
548484,5744.97,1
577512,5747.28,1
559150,5748.37,1
543397,5749.29,0
561907,5750,0
573808,5750.46,1
543411,5751.1,1
558808,5751.13,0
565455,5754.18,0
568882,5754.35,0
541699,5754.76,1
564430,5754.76,0
549693,5755.05,1
574070,5755.86,1
548741,5755.94,0
560538,5756.16,0
545685,5756.78,1
576215,5757.03,1
574964,5757.12,0
573165,5758.24,0
574844,5758.3,1
579391,5764.6,0
557144,5765.12,1
545913,5768.4,0
569217,5771.52,1
551963,5774.04,1
549740,5777.88,0
546552,5779.2,1
567372,5780.17,0
556476,5780.32,1
538870,5781.25,1
547048,5781.6,1
549368,5785.1,0
563031,5787.45,1
575603,5787.9,0
553183,5788.25,1
555575,5791.5,0
566262,5792.04,1
578229,5793.35,1
577235,5794.2,1
572836,5794.88,0
571657,5794.95,1
566053,5798.1,1
547837,5801.25,1
566971,5802.9,0
553383,5803.2,1
544102,5803.28,0
548214,5803.8,0
559023,5805.6,0
544464,5806.01,1
563551,5807.92,0
571377,5808,0
552329,5808.3,1
574629,5808.78,0
552643,5810,1
571551,5811.2,0
566268,5816.64,1
577286,5819.31,1
537897,5819.73,0
560383,5820.1,0
543590,5820.48,0
559555,5821.2,1
576893,5823.18,1
541706,5824.96,0
555586,5824.97,1
541128,5825.83,0
559340,5827.14,0
552286,5828.55,1
577859,5828.61,0
553927,5831.92,1
573840,5833.08,0
547067,5835.24,0
560258,5836.8,1
547086,5836.95,0
575300,5837.8,1
565333,5839.44,0
578247,5839.47,0
569560,5839.5,0
545191,5839.6,0
560873,5840.1,0
545234,5842.4,1
580648,5843.25,0
566277,5844.12,1
551817,5845.53,0
574887,5846.96,1
577094,5849.28,1
555525,5849.36,1
579097,5851.76,1
559951,5854.8,0
539018,5855.48,1
538651,5857.02,1
577616,5857.32,0
575520,5857.5,1
553738,5861.7,1
563060,5868.72,0
573136,5870.7,0
564554,5873.88,0
537795,5874.2,0
547538,5875.2,1
551984,5875.74,0
569901,5876.04,1
537440,5877.91,1
558537,5878.08,1
571683,5879.52,1
574107,5884.32,1
574656,5886.33,1
542778,5886.72,1
566537,5889.3,1
545910,5891.88,0
575194,5894.1,0
549055,5895,1
560554,5895.36,0
550607,5895.6,0
549579,5896.61,1
551858,5898.62,1
567678,5904.72,1
565133,5904.9,0
555091,5909.16,1
560437,5911,1
576520,5911,0
537896,5911.05,0
563692,5913.45,1
544648,5913.6,0
536613,5913.94,0
544924,5914.5,1
562541,5915.52,1
574327,5917.27,0
563621,5919.69,1
558104,5920.88,1
561925,5921.84,1
540362,5923.46,1
557314,5926.44,0
580163,5928.32,0
549318,5932.5,0
550766,5935.05,0
551958,5936,1
544399,5938.5,0
564302,5938.66,1
538567,5941.3,1
558310,5943.36,1
544165,5945.58,1
573126,5945.85,1
562524,5949,0
551390,5950.5,1
571743,5950.8,0
559326,5950.94,1
578174,5952.93,0
562619,5954.67,0
575151,5957.22,1
569361,5958.49,0
543023,5959.5,1
558835,5960.5,0
569082,5960.5,0
550437,5960.54,1
577074,5961.16,1
551292,5962.14,0
563362,5963.12,0
546686,5964.66,1
581144,5970.25,0
552176,5971.82,1
567157,5972.4,0
561463,5972.64,0
549449,5975.13,0
559305,5975.4,0
563137,5975.75,0
553870,5978.05,0
555194,5978.84,1
570884,5980,1
538513,5981.3,0
547881,5982.43,1
546275,5982.72,0
577128,5984.1,1
572461,5984.22,1
577059,5986.38,1
578323,5987.5,0
558875,5987.52,1
548870,5990.24,0
549234,5990.67,0
581139,5990.76,1
558620,5992.7,0
540556,5994,1
569918,5999.3,0
559169,6000.84,1
557248,6001.38,0
570020,6001.4,1
556432,6002.02,0
566251,6003,1
569836,6003.8,0
546928,6005.44,1
553714,6006.6,1
548033,6006.96,1
541788,6008,0
555472,6008.37,0
578787,6009.68,0
537771,6009.84,0
549720,6011.04,1
548151,6012.49,1
575877,6013.44,1
578127,6013.92,0
550250,6014.84,1
573772,6015.06,1
565585,6015.76,0
559455,6016.56,1
581383,6019.76,1
560104,6020.4,1
573033,6021.4,1
573924,6021.62,0
580322,6022.24,1
554163,6023.16,0
569936,6024.12,1
538263,6024.48,0
572054,6025.32,0
556808,6027.84,1
550767,6028.8,1
575654,6029.45,0
577527,6029.52,0
551688,6030.51,0
577080,6032.04,0
555321,6032.64,1
547826,6034,1
557281,6035.26,1
570879,6036.32,0
559690,6037.2,1
571427,6037.72,1
554809,6037.96,1
553384,6038.4,1
559818,6040.9,1
537885,6040.95,1
581137,6041.76,0
563175,6044.4,1
540017,6044.65,1
555133,6045.42,0
577488,6047.96,1
580654,6049.6,0
544702,6050.88,0
542894,6051.15,1
546925,6052.5,0
553867,6054.04,0
555645,6054.33,1
562388,6055.36,0
543374,6055.45,0
547515,6056.64,0
565782,6057.92,0
543015,6058.91,1
558454,6061.38,1
538597,6062.28,1
556054,6062.79,1
570651,6063,1
571914,6063.2,1
571693,6063.2,1
565084,6065.82,1
566915,6068.16,1
562011,6069.24,1
573319,6069.33,0
572908,6070.62,0
553920,6072,1
581246,6074.89,0
539456,6075.4,0
537808,6075.5,0
574945,6075.6,0
556416,6076.8,0
557598,6079.49,0
553219,6080.54,0
567701,6081.6,1
579165,6081.9,1
573746,6082.14,1
575742,6082.2,1
544602,6082.56,0
565199,6083.91,0
566286,6085.8,0
543168,6085.96,0
555382,6086.08,1
580716,6089.6,1
550322,6089.72,0
561899,6094.64,1
545654,6095.36,1
578325,6097.08,0
559899,6098.72,1
536858,6099.5,1
563953,6100.64,0
548218,6101.14,1
553001,6102,0
562878,6105.06,1
550347,6105.84,1
567163,6108.27,1
577851,6110.72,1
558763,6112,1
559715,6114.36,0
568992,6115.2,1
570243,6115.2,0
572288,6116,1
563574,6116.88,0
555582,6117.55,0
574744,6118.56,0
554142,6121.36,0
563095,6121.8,1
557289,6122.48,0
540022,6123.6,1
575750,6124.44,1
580742,6125,0
545157,6126,0
571125,6126.96,1
540866,6127.2,1
545218,6128.7,1
562963,6128.79,0
550346,6132,0
543824,6136,1
552236,6139.8,0
574250,6140.16,1
572282,6142.92,0
549998,6146.36,0
563754,6147.58,1
538905,6148.8,0
539095,6150.4,1
565417,6152.4,0
561518,6153.3,1
576058,6155.59,1
574883,6155.69,0
538155,6156.72,0
572858,6157.44,1
579990,6157.69,1
540350,6157.95,1
564016,6160.05,0
572079,6161.4,0
542083,6162.8,1
563504,6166.16,0
557235,6166.8,0
561922,6168.8,1
536763,6169.84,1
558625,6171.2,1
540915,6174.03,1
547199,6174.12,0
551976,6175.84,1
575624,6177.1,1
570257,6177.81,0
573886,6177.92,1
575129,6179.67,1
577536,6180.6,1
538248,6180.91,1
578299,6181.56,0
545519,6183.2,1
579497,6183.4,0
548557,6185.29,0
547044,6186,0
562429,6186.64,0
542247,6187,1
551561,6187.52,0
563437,6187.86,1
548622,6188.85,0
550942,6191.2,1
561713,6191.57,0
545503,6193.2,1
556208,6193.44,1
576067,6193.44,1
568379,6194.4,1
550189,6196.18,1
551438,6203.4,1
574949,6203.57,0
562156,6203.78,1
563168,6204.9,1
557114,6204.96,0
542612,6211.5,0
556184,6213.55,0
570405,6214.68,1
578357,6215.22,0
556284,6216.22,0
557406,6218.52,0
570591,6221.5,1
538854,6224.4,1
557135,6227.52,1
577161,6228,1
556179,6228.12,1
538280,6228.2,1
577842,6230.4,1
552298,6232.96,1
570733,6233.6,0
580053,6233.84,1
551397,6237.33,1
567382,6240,1
565156,6247.67,0
579848,6249.88,0
556408,6250.68,1
569899,6253.28,1
554162,6256.12,1
544100,6256.44,1
544643,6258.9,1
553352,6259.08,1
565579,6259.55,0
581514,6261.3,0
570271,6263.04,0
556515,6263.73,0
557377,6266.24,1
548768,6267.27,0
562535,6267.33,1
564484,6268.08,1
578089,6268.8,0
573001,6268.8,1
559811,6272.16,1
575501,6273.12,0
554707,6273.68,1
537670,6275.56,1
573512,6276.6,0
552036,6277.5,0
536956,6277.5,0
568139,6281.99,0
549276,6282.16,0
540768,6283.68,1
546326,6283.96,0
557301,6284.6,0
553423,6284.7,1
570126,6287.5,0
554617,6287.61,1
537864,6287.96,0
568577,6288.3,1
571654,6290,0
562768,6290.52,0
540779,6291.36,1
537241,6291.76,0
562615,6292.3,1
555280,6296.4,1
551791,6297.6,1
578117,6298,0
549954,6298,0
560998,6300.8,0
546787,6301.54,1
560238,6304.48,1
575759,6304.8,1
575629,6305.22,1
580278,6305.28,1
567383,6305.65,1
574338,6306.3,0
573142,6307.24,0
572340,6308.64,1
546433,6309.52,0
560231,6310.85,1
548320,6314.46,0
551880,6316.24,1
543264,6316.56,1
540795,6320.4,1
568943,6327.76,1
549125,6329.18,1
559158,6329.96,1
560884,6330,1
581399,6330.06,0
546540,6330.68,0
580998,6330.75,0
561352,6336.56,0
568663,6337.44,1
548498,6341.88,1
572994,6342.3,0
544095,6342.4,0
573265,6343.8,1
579300,6344.8,0
578508,6345.93,0
559401,6346,0
541712,6346.62,0
550532,6350.25,1
548896,6351,0
540467,6353.64,0
560286,6355.48,1
576073,6358.16,0
573695,6359.02,0
558035,6361.6,1
555603,6363.63,1
567887,6365.85,0
559024,6366.8,1
561221,6367.9,1
555470,6368.64,1
559526,6370.84,1
551739,6371.46,0
564144,6374.55,1
551337,6375.36,0
543006,6375.36,0
581131,6375.6,1
575904,6377.04,0
553911,6377.55,0
578116,6378.3,0
539580,6379.08,0
551549,6379.75,1
579153,6381.75,0
562713,6385.48,0
576863,6386.16,1
558714,6386.7,0
565584,6387.15,1
549015,6391.2,1
539247,6393.24,0
550765,6393.4,1
536746,6394,0
560107,6395.4,0
561603,6398.4,1
552877,6399.9,0
567480,6400,0
543054,6400.28,0
569734,6401.25,0
551563,6402.88,0
553388,6405.5,1
562019,6406.4,0
574393,6406.68,0
565583,6408.15,0
544836,6408.5,0
578523,6409.5,1
571193,6409.92,1
569022,6410.44,1
556443,6412.4,0
571733,6412.84,1
539249,6415.2,1
577142,6415.92,0
558760,6416.38,1
559941,6420,1
565316,6422.2,0
578326,6424.98,1
544067,6426.42,1
563097,6427.7,0
574182,6428.16,0
568242,6429.12,0
536840,6430.6,0
581377,6431.09,0
576638,6431.49,1
549289,6434.16,1
558909,6437.96,1
578102,6438.6,1
579676,6440.28,1
558336,6442.8,1
567967,6442.8,1
567785,6444,1
578359,6444,1
564311,6444,0
536627,6444.8,0
539309,6444.85,0
548611,6449.1,1
578350,6449.3,0
545148,6450.48,0
577008,6450.76,0
537755,6452.82,1
580077,6455.44,1
553488,6455.76,1
560115,6456.24,0
578923,6457.5,0
577811,6458.32,1
539222,6461,1
551125,6462.04,1
555016,6462.9,1
549975,6463,0
572990,6463.5,0
545190,6465.85,1
546121,6468.15,1
578019,6469.65,0
578433,6470.32,0
561231,6470.35,0
581574,6472.4,0
559492,6472.79,1
553046,6474.16,0
580679,6474.9,1
537418,6477.24,0
544303,6478.05,1
552322,6480,1
537898,6481.5,0
549716,6484.02,1
537538,6484.5,0
554114,6485.92,1
540395,6487.25,1
574047,6487.36,1
575256,6489,1
556959,6493,0
553469,6495.12,0
565849,6497.08,0
562040,6497.6,1
551147,6498,0
540662,6499.44,0
537707,6499.68,0
567326,6499.74,0
552712,6500.05,1
555829,6502.38,1
577182,6502.56,0
541842,6502.75,0
580887,6503.2,1
539993,6504.84,1
542602,6507.2,1
557265,6507.34,1
564083,6507.52,0
536643,6508.3,1
545315,6508.62,1
536800,6509.4,0
571672,6509.58,1
552845,6509.6,1
548531,6512.4,0
569249,6513.21,1
569580,6515.23,0
553039,6515.37,0
563191,6518.33,0
562913,6518.6,1
575713,6522.36,1
552542,6530.8,0
551884,6531.36,0
542005,6532.46,1
544565,6533.1,0
562526,6533.8,1
575083,6534.64,1
558027,6534.84,1
568186,6535.32,0
556788,6536.95,0
539308,6537.6,0
557976,6539.01,0
581493,6540.66,0
562592,6541.1,1
547686,6541.5,1
581475,6543.68,1
568692,6549.12,1
546963,6550.81,1
537871,6550.98,1
564742,6551.32,1
540477,6552.88,0
549018,6553.4,0
577396,6554.52,1
547926,6555.28,1
571296,6557.93,1
558074,6559,1
552802,6559.3,1
554695,6559.3,1
555200,6561.39,0
537770,6563.04,0
581169,6564.04,1
566394,6565.64,1
568953,6565.64,1
560361,6565.72,1
568159,6566.42,1
564637,6568.96,0
577602,6569.5,1
580404,6574.08,0
564248,6574.32,0
575190,6579,0
543123,6579.3,1
578792,6579.84,0
554490,6582.16,1
556879,6587.56,0
554795,6588,0
563833,6591.1,1
546090,6591.24,1
536733,6591.75,1
570001,6593.6,1
575765,6597.97,1
539401,6598.13,1
547659,6598.9,0
538859,6599.76,1
566694,6601.76,0
536676,6606.9,1
574513,6607.36,1
559155,6607.38,0
543459,6607.44,0
577826,6609.6,1
552969,6610.1,1
552658,6611.2,1
543836,6612.02,1
580776,6614.4,1
547563,6616.4,0
556264,6617.6,0
562767,6618.65,1
557476,6618.78,1
573184,6619.2,0
539326,6619.86,0
568801,6621.84,1
572086,6622,1
556100,6622.26,1
579177,6625,0
581587,6625,0
551162,6626.56,0
558260,6626.62,1
563575,6627.12,1
541678,6628.6,1
575734,6631.04,1
549983,6632.78,0
575668,6636.8,1
579572,6637.8,1
537054,6637.9,0
577021,6640.98,0
551344,6644.68,0
574228,6645,1
564475,6647,1
562771,6652.8,0
557011,6653.4,1
560606,6654.33,0
552654,6655.1,1
549944,6660.08,1
568196,6661.28,0
572926,6665.55,1
554949,6666.4,1
546255,6667.2,0
560052,6668.72,1
565610,6669.26,0
579544,6669.99,1
558608,6671.65,0
568364,6672.12,0
575977,6672.16,0
566231,6673.8,1
565092,6677.78,0
557279,6680.57,1
573931,6680.73,0
542908,6681.5,0
554817,6683.04,0
539459,6683.34,1
579675,6683.88,0
579434,6684.23,1
574345,6686.4,1
563895,6688,1
558811,6688.5,1
551599,6689.43,0
536537,6693,0
544200,6693.2,1
558523,6693.9,0
563744,6694.48,1
576861,6694.6,1
573070,6695.1,0
568206,6695.7,0
573159,6696.23,0
538343,6696.3,1
579387,6697.75,0
557958,6698.1,0
544156,6698.3,0
569333,6701.32,1
546748,6701.76,1
569104,6702.08,1
581108,6703.2,1
575659,6707.12,1
570288,6707.19,0
558643,6708.42,1
568493,6709.95,1
565853,6711.7,1
540690,6712.2,1
558702,6712.21,1
547828,6717.92,0
554990,6718.4,0
578013,6718.98,1
552715,6720.38,0
578266,6721.44,0
538816,6723,0
557849,6723.65,0
561662,6725.12,0
568495,6725.12,0
567156,6725.2,1
547706,6725.56,1
543542,6727.68,0
548334,6728.4,0
539450,6731.4,0
539570,6732,1
562087,6732.66,0
572848,6734.92,1
552217,6735.4,1
555844,6736.1,1
543027,6736.7,0
548407,6737.92,1
574064,6738.86,0
561320,6740.32,1
544164,6743.7,0
565756,6744.64,1
540515,6745.68,0
578822,6746.1,1
552972,6746.45,0
541671,6748,1
550523,6748.3,1
542691,6749.6,1
563035,6752.88,1
569324,6754.56,1
580385,6754.8,0
539497,6757,0
566042,6757.2,0
541091,6757.5,1
553012,6757.85,0
538801,6758.4,1
548325,6758.86,0
572881,6759,1
568537,6759.58,1
554102,6760.2,0
544411,6761.1,0
576275,6763.68,0
576378,6764.82,0
562882,6766.06,1
572091,6767.76,1
562214,6771.83,1
555517,6776.32,0
578954,6777.3,0
547206,6782.1,1
575127,6782.16,0
542993,6782.32,1
550315,6786,1
559050,6787.2,0
556956,6787.68,0
555559,6787.7,1
543187,6789.15,0
547246,6789.6,1
555587,6790.4,1
580532,6792.72,1
558437,6801.76,0
557785,6805.36,0
547561,6806,1
562389,6807.34,1
538012,6808.32,1
576354,6809.28,0
572672,6810.32,1
568480,6814.5,0
542868,6814.92,0
540824,6816.14,1
573418,6817.11,0
581059,6817.2,0
559144,6818.35,1
573382,6820,1
536885,6820,1
557577,6820.2,1
543164,6821.65,1
573348,6821.82,1
578264,6823.08,0
540453,6823.41,1
536488,6823.44,1
541979,6823.93,0
547963,6824.02,0
560700,6824.52,0
548340,6826.45,1
565155,6826.5,0
566240,6827.8,1
541510,6829.2,0
543735,6830.88,0
538076,6832.86,1
552708,6833.92,0
540405,6834.08,0
580694,6834.45,0
581181,6836.06,1
548007,6836.2,1
566061,6837.6,1
579455,6839.95,0
547047,6842.96,0
560883,6843.59,0
572342,6844,0
543028,6844.8,0
579404,6846,1
544474,6846.26,1
542096,6849.78,0
567807,6851.19,1
559121,6851.57,1
573337,6852.12,0
561047,6853.68,1
577085,6854.02,1
540972,6854.1,1
580725,6855.6,1
575078,6857.62,1
562033,6859.08,1
538488,6859.2,1
566819,6860.65,0
564268,6864.9,0
555002,6865.2,1
536639,6868.8,0
551986,6870.24,0
578250,6872.32,0
567980,6874.68,1
574664,6877.04,1
557293,6877.05,0
545637,6877.35,0
554082,6878.05,1
547108,6878.34,1
573332,6878.88,0
559021,6879.3,1
564538,6879.52,1
556202,6879.6,0
537211,6880.25,1
580106,6881.7,0
536698,6883.2,0
579176,6883.69,0
537603,6884.16,0
559139,6885.55,1
577176,6886.44,0
572765,6888,1
551412,6888.66,0
565285,6889.16,0
560254,6894.02,0
573865,6894.05,1
579551,6894.72,0
546009,6895.44,0
554202,6898.61,1
545894,6898.9,1
574958,6901.84,1
543008,6902.88,0
547914,6903.05,1
578082,6903.43,0
552259,6904.6,0
547381,6906.31,0
559477,6907.1,0
544314,6907.25,1
543011,6909,0
541370,6910.8,0
561968,6916.04,0
581174,6916.04,0
544190,6916.66,1
542716,6918.48,1
581437,6918.96,1
544110,6919.8,0
547097,6920.1,1
550988,6920.32,1
565332,6921.2,1
569513,6921.2,0
550326,6922.2,0
549909,6926.01,1
570452,6928.92,1
548970,6930,1
573366,6930.43,1
538809,6930.56,0
537738,6932.16,0
536551,6932.64,1
563619,6934.58,1
537036,6935.25,0
559124,6937.6,1
581074,6939,1
566006,6940.8,0
538154,6944.64,0
572490,6946.94,0
537622,6947.16,1
542422,6947.25,1
571269,6947.55,0
542543,6949.5,0
557426,6950.96,0
555260,6951.42,0
570676,6951.79,0
556038,6955.94,1
565463,6957.6,1
568556,6958.56,1
579136,6958.56,1
566089,6959.04,0
557755,6959.52,1
575733,6960.36,0
558460,6963.3,1
546425,6963.88,0
542603,6964.96,0
536527,6966.09,0
581398,6967.42,0
537674,6967.5,1
554979,6968.75,0
561715,6972.24,1
571028,6975.93,0
549120,6976.8,0
573135,6978.09,0
575593,6979.84,0
576518,6981.16,0
551436,6981.76,1
537826,6982.56,1
576587,6983.14,1
557219,6983.2,0
569025,6983.28,1
577856,6984.3,1
573417,6985.79,1
536980,6985.97,0
563771,6990.3,0
564553,6991.89,1
554666,6993,0
569850,6993.84,1
558432,6997.5,1
580637,6999.36,0
544306,7000.4,0
567094,7002.43,1
570863,7004.2,0
564315,7006.55,0
555410,7007,1
565467,7007.86,1
549299,7008.9,1
577178,7009.92,1
573632,7010,1
544211,7013.5,0
567846,7014,1
569252,7015.1,0
550132,7015.48,0
578934,7019.68,1
545344,7019.74,0
548565,7020.12,1
544179,7021.14,1
576639,7021.8,1
547794,7022.4,0
575960,7022.61,1
564314,7023.67,1
579689,7025.76,1
544394,7030.8,0
580097,7030.8,1
558565,7030.98,0
563518,7032.58,0
539658,7037.5,1
574312,7038,1
546639,7042.42,0
560295,7043.64,0
573579,7044.28,1
544815,7044.8,0
555526,7047.04,1
566431,7048.5,1
560942,7052.42,0
538521,7053.2,0
563200,7054.3,1
548534,7054.56,1
539442,7054.85,0
570500,7055,1
575154,7055.1,0
540025,7056,0
579014,7057.96,0
559797,7061.04,0
563896,7061.6,1
556719,7061.84,0
574387,7064.64,1
537351,7064.82,1
561511,7064.9,1
547564,7065.45,0
553418,7067.52,1
544922,7067.88,1
580914,7068.76,1
549245,7068.8,1
554092,7070.3,0
565926,7071.68,1
568151,7072.32,1
568311,7073.66,1
554355,7074.56,1
576694,7075.53,1
552310,7076.64,1
580364,7078.4,1
538532,7078.5,0
570667,7079.4,1
565479,7081.54,0
544700,7083.27,1
570833,7084.12,1
560576,7087.3,0
543349,7092.41,0
556472,7099,0
555566,7103.46,0
568661,7105.15,1
555734,7105.82,0
558681,7106.4,1
557482,7106.8,1
554026,7110.16,1
547002,7110.48,0
549263,7111.8,0
576872,7112.88,0
540547,7114.5,1
545058,7114.9,0
564715,7115.92,1
540951,7118.76,1
566025,7118.8,1
560102,7122.24,1
561097,7122.64,0
538094,7123.85,1
562416,7125.76,0
573068,7126.27,1
575085,7127.51,1
559001,7128.5,1
548971,7131.6,0
556714,7131.75,1
558204,7132.48,1
569888,7134.5,1
561910,7135.78,1
563242,7135.78,0
564626,7135.78,0
551342,7135.84,0
578333,7136.66,0
556023,7137.83,0
540906,7138,0
580598,7138.3,1
537332,7140,1
581357,7140.42,1
543809,7140.77,0
542345,7141.47,0
561808,7142.04,0
577027,7142.52,1
569789,7142.52,1
548310,7143.97,1
580696,7150.77,1
549681,7154.84,1
556187,7156.94,1
570022,7157.2,0
550318,7159.5,1
566162,7160.94,1
547872,7162,1
539181,7162.68,0
565856,7163,1
545043,7165.3,0
541862,7168.6,1
576056,7170.04,1
574573,7171.01,1
556426,7171.7,0
559637,7173.28,0
554997,7175.5,1
543021,7179.24,0
559668,7182.14,0
578303,7184.03,1
557273,7186.3,1
540641,7186.3,1
540536,7187.97,0
580671,7188.36,0
540001,7190.1,0
548990,7191.2,0
550275,7192.26,1
544280,7193.34,0
550122,7197.12,1
559028,7197.84,1
552192,7197.84,0
560829,7199.92,1
548354,7200.4,0
580687,7202.62,0
577067,7202.9,1
544647,7204.8,1
550957,7205.34,1
547081,7207.2,0
553021,7207.38,0
565751,7208.2,1
553221,7208.33,1
567617,7211.16,1
536674,7211.42,1
537865,7212.5,0
554306,7215.25,0
575303,7216.32,1
536863,7218.4,0
537796,7219.28,0
565287,7220.9,1
575690,7221.76,0
541507,7224.56,1
579872,7224.97,0
558639,7227.6,1
562519,7228.3,0
571213,7229.67,0
557894,7231.59,1
556964,7234.56,0
555544,7238.24,0
568147,7240.92,0
540529,7241,0
559064,7242,1
567483,7242.72,0
578171,7242.93,1
553684,7244.08,1
555125,7245.15,0
537764,7245.94,0
550191,7253.05,1
578104,7253.1,0
569825,7255.6,1
541504,7255.7,0
568787,7256.25,1
554837,7260.89,0
556194,7262.44,1
578843,7263.51,1
561468,7264,1
575957,7273.56,0
546771,7274.7,1
571038,7277.4,0
578263,7277.76,1
571235,7278.48,1
573112,7279.23,1
556283,7281.89,0
548336,7282.8,0
554363,7284.2,1
566592,7284.56,0
580401,7287,1
559016,7290,1
546846,7290.24,1
568904,7291.06,1
543600,7292.2,0
543688,7292.5,0
580955,7294.56,0
563429,7294.92,0
561750,7296.44,0
580685,7296.48,1
544900,7300,0
543604,7301.49,0
547873,7301.58,0
544169,7302.69,0
547194,7305.75,1
567172,7305.92,1
576894,7308.4,1
579522,7310.4,1
559142,7311.72,0
552893,7311.86,1
576503,7312.5,0
571666,7313.6,1
568176,7315.84,0
568153,7316.8,0
544182,7319.2,1
539034,7320.6,1
553166,7325.5,1
577618,7325.64,1
539443,7326.4,1
540095,7328.14,1
578544,7328.24,1
